Year,Month,Day,Hour,Minute,EMASignal,isPivot,CHOCH_pattern_detected,fibonacci_signal,LBD_detected,LBH_detected,SR_signal,isBreakOut,candlestick_signal,Trend,signal1,buy_signal,sell_signal,BB_signal,fractal_high,fractal_low,fractals_high,fractals_low,buy_signal1,Fractal_signal,sell_signal1,VSignal,PriceSignal,TotSignal,SLSignal,grid_signal,ordersignal,SLSignal_heiken,long_signal,martiangle_signal,Candle_direction,master_signal
2024,7,25,17,29,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,0,1,1
2024,7,25,17,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,1,0
2024,7,25,17,31,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,1,0,1,0,0
2024,7,25,17,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1
2024,7,25,17,33,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1,1,0
2024,7,25,17,34,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,0,0,5
2024,7,25,17,35,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1,4
2024,7,25,17,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1,3
2024,7,25,17,37,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,0,1,2
2024,7,25,17,38,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,1
2024,7,25,17,39,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,1,2
2024,7,25,17,40,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,0,1,1
2024,7,25,17,41,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,2,0,1,1,0,0,1,0
2024,7,25,17,42,2,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,2,0,1,1,0,1,0,0
2024,7,25,17,43,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,2,0,1,1,0,0,0,1
2024,7,25,17,44,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,2,2,0,1,1,0,0,1,0
2024,7,25,17,45,2,1,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0,0
2024,7,25,17,46,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0,2
2024,7,25,17,47,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1
2024,7,25,17,48,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,1,1,0
2024,7,25,17,49,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0
2024,7,25,17,50,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,0,0,2
2024,7,25,17,51,2,0,0,2,0,0,0,1,2,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,1,1,0,1,1,1
2024,7,25,17,52,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,1,0
2024,7,25,17,53,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0,2
2024,7,25,17,54,2,0,0,2,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,1,1
2024,7,25,17,55,2,0,2,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,7,25,17,56,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,2
2024,7,25,17,57,2,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,1,1
2024,7,25,17,58,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,1,0
2024,7,25,17,59,2,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,0,2
2024,7,25,18,0,2,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,1
2024,7,25,18,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2,0,2,0,0,0,1,0
2024,7,25,18,2,2,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,0,1
2024,7,25,18,3,2,1,2,0,0,0,0,1,2,1,2,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,7,25,18,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,2,0,0,1,0,1
2024,7,25,18,5,2,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,7,25,18,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,0,1
2024,7,25,18,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,7,25,18,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,0,0
2024,7,25,18,9,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0
2024,7,25,18,10,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,7,25,18,11,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1
2024,7,25,18,12,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,2,0,0,0,1,0
2024,7,25,18,13,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,4
2024,7,25,18,14,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,3
2024,7,25,18,15,2,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,2
2024,7,25,18,16,2,0,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,0,1,1
2024,7,25,18,17,2,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,1,0
2024,7,25,18,18,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,1
2024,7,25,18,19,2,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,1,0
2024,7,25,18,20,2,0,0,2,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,7,25,18,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0
2024,7,25,18,22,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,0,0,0,0,1,0,0
2024,7,25,18,23,2,2,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,2,0,1,0,0,2,0,2,0,1,0,0,2
2024,7,25,18,24,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,0,1,1,2,2,0,2,0,1,1,1,1
2024,7,25,18,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,0,0,1,1,0
2024,7,25,18,26,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,0,1,1,1,1,0,2,0,1,1,0,0
2024,7,25,18,27,1,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,2,0,1,0,0,1,0,2,0,1,0,0,0
2024,7,25,18,28,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,1,0,1,1,1,0,0,2
2024,7,25,18,29,1,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,1,1,1,1
2024,7,25,18,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0
2024,7,25,18,31,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0
2024,7,25,18,32,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,2
2024,7,25,18,33,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1
2024,7,25,18,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
2024,7,25,18,35,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0
2024,7,25,18,36,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0
2024,7,25,18,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
2024,7,25,18,38,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0
2024,7,25,18,39,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
2024,7,25,18,40,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
2024,7,25,18,41,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,0,0
2024,7,25,18,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,0,0
2024,7,25,18,43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,0,0
2024,7,25,18,44,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,0,0
2024,7,25,18,45,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,0,0,0
2024,7,25,18,46,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,0,0,0
2024,7,25,18,47,1,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,0,3
2024,7,25,18,48,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,1,2
2024,7,25,18,49,1,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,1,1
2024,7,25,18,50,1,0,2,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,1,0
2024,7,25,18,51,1,0,0,0,0,0,0,1,1,2,1,0,1,2,0,0,0,1,0,2,1,1,1,1,1,0,1,1,1,0,0,1
2024,7,25,18,52,1,0,2,0,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,0,1,0
2024,7,25,18,53,1,2,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,0,0,3
2024,7,25,18,54,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,1,1,0,0,1,0,1,1,1,1,1,2
2024,7,25,18,55,1,0,0,1,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,2,1,0,0,0,1,0,1,1,1,1,1,1
2024,7,25,18,56,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,1,0,0,0,1,0,1,1,1,1,1,0
2024,7,25,18,57,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,1,1,1,1,1,0,1,1,1,0,0,1
2024,7,25,18,58,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,1,1,0,1,1,0
2024,7,25,18,59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,1,1,1,0,2
2024,7,25,19,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,1,1,0,1,1,1
2024,7,25,19,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,1,1,0
2024,7,25,19,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,1,1,1,1,1,0,1,1,1,1,0,5
2024,7,25,19,3,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,1,1,0,1,4
2024,7,25,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1,3
2024,7,25,19,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,0,1,2
2024,7,25,19,6,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1,1
2024,7,25,19,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,2
2024,7,25,19,8,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1
2024,7,25,19,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,1,0
2024,7,25,19,10,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,1,1,0,0,0,0
2024,7,25,19,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,2
2024,7,25,19,12,1,2,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1,1
2024,7,25,19,13,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,1,0
2024,7,25,19,14,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,1
2024,7,25,19,15,2,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,1,1,0,1,1,0
2024,7,25,19,16,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,1,1,0,1,0,4
2024,7,25,19,17,2,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,1,1,1,0,0,0,0,2,0,1,1,0,1,1,3
2024,7,25,19,18,2,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,1,1,0,0,1,2
2024,7,25,19,19,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,0,1,1
2024,7,25,19,20,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,1,1,0
2024,7,25,19,21,2,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0,5
2024,7,25,19,22,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,1,1,4
2024,7,25,19,23,2,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,3
2024,7,25,19,24,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,2
2024,7,25,19,25,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,1
2024,7,25,19,26,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,7,25,19,27,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0
2024,7,25,19,28,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,7,25,19,29,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0
2024,7,25,19,30,2,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,2
2024,7,25,19,31,2,0,0,2,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,1,0,1,1,2,2,0,2,0,0,1,1,1
2024,7,25,19,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,1,0
2024,7,25,19,33,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0
2024,7,25,19,34,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,2
2024,7,25,19,35,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,0,0,1,1,1
2024,7,25,19,36,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,1,0
2024,7,25,19,37,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,0,0
2024,7,25,19,38,2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,1,1,0,0,2,0,0,0,1,0,0,3
2024,7,25,19,39,2,2,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,2,0,1,1,2,2,0,2,0,0,1,1,2
2024,7,25,19,40,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,0,0,1,1,1
2024,7,25,19,41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,2,0,0,1,1,0
2024,7,25,19,42,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,2,0,0,1,0,1
2024,7,25,19,43,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,0,0,0,1,0
2024,7,25,19,44,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0
2024,7,25,19,45,2,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,2,0,0,1,0,0
2024,7,25,19,46,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,2,0,0,1,0,0
2024,7,25,19,47,2,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,2,0,1,0,0,2,0,2,0,0,1,0,0
2024,7,25,19,48,2,0,0,0,0,0,0,1,1,2,0,0,1,2,0,0,0,1,0,2,0,1,0,0,2,0,1,1,1,1,0,1
2024,7,25,19,49,2,0,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,0,2,0,1,1,2,2,0,1,1,0,0,1,0
