Datetime,Open,High,Low,Close,Volume,Adj Close,Prediction,pointpos,Prediction_plot
2024-07-25 18:33:00+00:00,64853.99,64866.92,64838.0,64858.01,1742638,1232,1,64838.0005,1
2024-07-25 18:34:00+00:00,64858.0,64956.4,64858.0,64956.39,1802009,1314,0,64858.0005,1
2024-07-25 18:35:00+00:00,64956.4,64960.01,64906.02,64922.0,1893005,1073,0,64906.0205,1
2024-07-25 18:36:00+00:00,64921.99,64954.0,64900.0,64900.01,2095221,1567,0,64900.0005,1
2024-07-25 18:37:00+00:00,64900.0,64940.0,64880.25,64896.0,1252868,1810,1,64880.2505,1
2024-07-25 18:38:00+00:00,64896.01,64934.81,64866.0,64917.2,1737433,1629,0,64866.0005,1
2024-07-25 18:39:00+00:00,64917.19,64917.19,64886.39,64898.52,1067605,874,1,64886.3905,1
2024-07-25 18:40:00+00:00,64898.52,64958.62,64884.0,64900.01,2645569,1915,0,64884.0005,1
2024-07-25 18:41:00+00:00,64900.0,64900.01,64821.67,64848.02,3846969,2230,0,64821.6705,1
2024-07-25 18:42:00+00:00,64848.02,64848.02,64814.0,64815.01,2134418,882,0,64814.0005,1
2024-07-25 18:43:00+00:00,64815.0,64818.01,64763.56,64763.57,2826676,1819,0,64763.5605,1
2024-07-25 18:44:00+00:00,64763.56,64769.71,64731.32,64731.33,2708355,2004,0,64731.3205,1
2024-07-25 18:45:00+00:00,64731.32,64780.0,64678.49,64730.01,3745482,2770,0,64678.4905,1
2024-07-25 18:46:00+00:00,64730.01,64745.95,64680.0,64682.01,2959031,1414,0,64680.0005,1
2024-07-25 18:47:00+00:00,64682.0,64688.0,64590.0,64590.51,4410983,3227,3,64590.0005,1
2024-07-25 18:48:00+00:00,64590.52,64640.0,64590.51,64595.65,3126916,1997,2,64590.510500000004,1
2024-07-25 18:49:00+00:00,64595.66,64627.85,64582.22,64623.04,3653661,1708,1,64582.2205,1
2024-07-25 18:50:00+00:00,64623.05,64694.08,64623.04,64649.78,2247954,1671,0,64623.0405,1
2024-07-25 18:51:00+00:00,64649.78,64650.0,64578.95,64585.77,2281114,2025,1,64578.9505,1
2024-07-25 18:52:00+00:00,64585.78,64650.0,64585.77,64593.21,2514379,2359,0,64585.7705,1
2024-07-25 18:53:00+00:00,64593.21,64593.22,64388.46,64432.31,8750628,6602,3,64388.4605,1
2024-07-25 18:54:00+00:00,64432.31,64494.0,64394.0,64482.0,3285405,2931,2,64394.0005,1
2024-07-25 18:55:00+00:00,64482.0,64555.56,64472.01,64555.55,2038240,2052,1,64472.010500000004,1
2024-07-25 18:56:00+00:00,64555.55,64572.01,64526.0,64562.97,819898,1205,0,64526.0005,1
2024-07-25 18:57:00+00:00,64562.96,64589.41,64524.0,64537.26,1083823,1957,1,64524.0005,1
2024-07-25 18:58:00+00:00,64537.25,64594.01,64530.0,64594.01,696152,1137,1,64530.0005,1
2024-07-25 18:59:00+00:00,64594.01,64596.0,64568.0,64568.0,421605,987,2,64568.0005,1
2024-07-25 19:00:00+00:00,64568.0,64687.25,64562.0,64642.01,2317941,2666,1,64562.0005,1
2024-07-25 19:01:00+00:00,64642.01,64698.0,64630.0,64674.0,1267649,1873,0,64630.0005,1
2024-07-25 19:02:00+00:00,64674.0,64674.01,64478.0,64478.0,1285657,2466,5,64478.0005,1
2024-07-25 19:03:00+00:00,64478.0,64494.0,64401.73,64490.01,1637674,3073,4,64401.730500000005,1
2024-07-25 19:04:00+00:00,64490.01,64554.13,64439.56,64516.25,2097364,2145,3,64439.5605,1
2024-07-25 19:05:00+00:00,64516.24,64642.01,64516.24,64610.0,996734,1889,2,64516.2405,1
2024-07-25 19:06:00+00:00,64610.0,64621.99,64522.0,64616.0,1250155,2122,1,64522.0005,1
2024-07-25 19:07:00+00:00,64615.99,64652.07,64608.0,64618.01,910579,1749,2,64608.0005,1
2024-07-25 19:08:00+00:00,64618.0,64630.48,64574.0,64630.47,652506,1521,1,64574.0005,1
2024-07-25 19:09:00+00:00,64630.48,64679.91,64630.48,64638.02,771865,1593,0,64630.480500000005,1
2024-07-25 19:10:00+00:00,64638.02,64638.03,64587.96,64587.98,635566,1644,0,64587.9605,1
2024-07-25 19:11:00+00:00,64587.97,64614.0,64580.0,64584.01,539181,1168,2,64580.0005,1
2024-07-25 19:12:00+00:00,64584.0,64597.84,64560.0,64588.01,575301,1124,1,64560.0005,1
2024-07-25 19:13:00+00:00,64588.0,64705.72,64581.03,64705.72,2557953,1745,0,64581.0305,1
2024-07-25 19:14:00+00:00,64705.71,64714.8,64686.27,64694.0,770548,1254,1,64686.2705,1
2024-07-25 19:15:00+00:00,64694.0,64766.01,64656.0,64737.32,1561812,2556,0,64656.0005,1
2024-07-25 19:16:00+00:00,64737.31,64750.01,64706.0,64734.0,1284144,1593,4,64706.0005,1
2024-07-25 19:17:00+00:00,64734.0,64781.98,64722.01,64781.98,795531,1474,3,64722.010500000004,1
2024-07-25 19:18:00+00:00,64781.97,64807.4,64768.0,64807.4,893873,1667,2,64768.0005,1
2024-07-25 19:19:00+00:00,64807.39,64872.0,64776.0,64840.0,1279919,2622,1,64776.0005,1
2024-07-25 19:20:00+00:00,64840.01,64869.61,64830.66,64846.01,1766724,1539,0,64830.660500000005,1
2024-07-25 19:21:00+00:00,64846.0,64846.0,64790.07,64814.53,959168,1406,5,64790.0705,1
2024-07-25 19:22:00+00:00,64814.53,64847.02,64780.0,64822.01,1068632,1253,4,64780.0005,1
2024-07-25 19:23:00+00:00,64822.0,64876.26,64806.0,64876.26,727928,1355,2,64806.0005,1
2024-07-25 19:24:00+00:00,64876.25,64896.01,64866.08,64894.01,1162844,1172,0,64866.080500000004,1
2024-07-25 19:25:00+00:00,64894.01,64950.0,64894.0,64950.0,1290317,2135,0,64894.0005,1
2024-07-25 19:26:00+00:00,64949.99,64998.63,64949.99,64998.63,726041,1588,0,64949.9905,1
2024-07-25 19:27:00+00:00,64998.63,65008.0,64980.0,64984.51,864989,1389,0,64980.0005,1
2024-07-25 19:28:00+00:00,64984.51,64984.51,64950.47,64966.0,403160,768,0,64950.4705,1
2024-07-25 19:29:00+00:00,64965.99,64980.0,64950.48,64965.37,1350320,665,0,64950.480500000005,1
2024-07-25 19:30:00+00:00,64965.37,64984.44,64916.75,64920.0,1841219,1563,2,64916.7505,1
2024-07-25 19:31:00+00:00,64920.0,64984.0,64920.0,64984.0,813082,843,1,64920.0005,1
2024-07-25 19:32:00+00:00,64983.99,64995.03,64978.98,64990.01,650571,459,0,64978.980500000005,1
2024-07-25 19:33:00+00:00,64990.01,65002.0,64966.0,64966.01,1279928,925,0,64966.0005,1
2024-07-25 19:34:00+00:00,64966.0,64979.14,64882.0,64882.01,593193,1041,4,64882.0005,1
2024-07-25 19:35:00+00:00,64882.0,64950.0,64882.0,64910.0,536298,1210,1,64882.0005,1
2024-07-25 19:36:00+00:00,64910.0,64960.01,64894.0,64948.01,707719,1215,0,64894.0005,1
2024-07-25 19:37:00+00:00,64948.0,64948.01,64820.0,64823.99,862217,1139,0,64820.0005,1
2024-07-25 19:38:00+00:00,64824.0,64830.0,64646.0,64647.88,1255351,2582,3,64646.0005,1
2024-07-25 19:39:00+00:00,64647.88,64727.92,64636.0,64727.91,543023,1069,2,64636.0005,1
2024-07-25 19:40:00+00:00,64727.92,64838.24,64724.47,64838.24,530178,1124,1,64724.4705,1
2024-07-25 19:41:00+00:00,64838.24,64867.39,64820.13,64843.99,898626,1084,0,64820.1305,1
2024-07-25 19:42:00+00:00,64843.98,64850.0,64780.59,64797.99,531559,795,1,64780.5905,1
2024-07-25 19:43:00+00:00,64797.99,64832.0,64797.99,64832.0,459687,779,0,64797.9905,1
2024-07-25 19:44:00+00:00,64831.99,64860.0,64812.05,64812.06,413263,934,0,64812.050500000005,1
2024-07-25 19:45:00+00:00,64812.06,64812.06,64750.1,64784.01,805448,1309,0,64750.1005,1
2024-07-25 19:46:00+00:00,64784.0,64802.0,64730.0,64746.0,451577,1209,0,64730.0005,1
2024-07-25 19:47:00+00:00,64745.99,64746.0,64680.0,64698.0,529480,1629,0,64680.0005,1
2024-07-25 19:48:00+00:00,64698.0,64726.0,64660.0,64660.0,451893,1102,1,64660.0005,1
2024-07-25 19:49:00+00:00,64660.0,64730.01,64660.0,64730.0,550095,1273,0,64660.0005,1
2024-07-25 19:50:00+00:00,64729.99,64730.0,64610.74,64666.0,1254025,2184,0,64610.7405,1
2024-07-25 19:51:00+00:00,64666.01,64702.0,64633.28,64633.29,2591854,1885,2,64633.2805,1
2024-07-25 19:52:00+00:00,64633.29,64717.55,64633.29,64710.01,777663,1085,1,64633.2905,1
2024-07-25 19:53:00+00:00,64710.0,64730.0,64650.0,64712.31,1304722,1432,0,64650.0005,1
2024-07-25 19:54:00+00:00,64712.31,64712.31,64654.27,64685.99,1261647,1089,1,64654.2705,1
2024-07-25 19:55:00+00:00,64686.0,64746.01,64654.27,64738.0,1043677,1175,0,64654.2705,1
2024-07-25 19:56:00+00:00,64738.0,64754.01,64660.0,64660.01,892366,1394,2,64660.0005,1
2024-07-25 19:57:00+00:00,64660.0,64768.79,64650.0,64768.79,812652,1335,1,64650.0005,1
2024-07-25 19:58:00+00:00,64768.78,64826.01,64768.78,64794.0,1072253,1431,0,64768.7805,1
2024-07-25 19:59:00+00:00,64794.0,64794.0,64682.0,64692.01,2118618,1915,0,64682.0005,1
2024-07-25 20:00:00+00:00,64692.01,64734.01,64690.0,64696.11,1012305,1842,1,64690.0005,1
2024-07-25 20:01:00+00:00,64696.11,64758.0,64651.8,64748.53,895459,1837,0,64651.800500000005,1
2024-07-25 20:02:00+00:00,64748.52,64758.0,64712.0,64746.01,575357,1083,0,64712.0005,1
2024-07-25 20:03:00+00:00,64746.01,64746.01,64621.74,64636.02,807871,1657,2,64621.7405,1
2024-07-25 20:04:00+00:00,64636.01,64646.01,64613.36,64640.85,482643,1182,1,64613.3605,1
2024-07-25 20:05:00+00:00,64640.84,64720.0,64638.0,64680.01,1112111,1692,0,64638.0005,1
2024-07-25 20:06:00+00:00,64680.0,64690.0,64477.82,64502.0,10956259,4605,3,64477.8205,1
2024-07-25 20:07:00+00:00,64502.0,64576.0,64498.11,64576.0,1706022,1595,2,64498.1105,1
2024-07-25 20:08:00+00:00,64575.99,64616.01,64570.0,64589.6,2205390,1863,1,64570.0005,1
2024-07-25 20:09:00+00:00,64589.59,64662.0,64580.0,64634.01,1073847,1626,0,64580.0005,1
2024-07-25 20:10:00+00:00,64634.0,64634.01,64513.08,64532.01,3031347,2712,0,64513.080500000004,1
2024-07-25 20:11:00+00:00,64532.0,64540.0,64480.0,64501.39,2312761,1987,2,64480.0005,1
2024-07-25 20:12:00+00:00,64501.38,64511.91,64447.25,64464.01,2900982,2341,2,64447.2505,1
2024-07-25 20:13:00+00:00,64464.01,64526.01,64425.0,64526.01,1706750,2298,1,64425.0005,1
2024-07-25 20:14:00+00:00,64526.01,64589.17,64508.0,64589.17,1395453,1612,0,64508.0005,1
2024-07-25 20:15:00+00:00,64589.17,64608.0,64530.0,64586.0,1312861,1739,1,64530.0005,1
2024-07-25 20:16:00+00:00,64586.0,64705.88,64580.0,64684.01,1928891,2467,0,64580.0005,1
2024-07-25 20:17:00+00:00,64684.0,64691.99,64601.29,64630.0,885698,1720,0,64601.2905,1
2024-07-25 20:18:00+00:00,64630.0,64659.99,64608.0,64629.99,816348,1314,5,64608.0005,1
2024-07-25 20:19:00+00:00,64629.99,64676.08,64629.99,64654.01,4249283,1633,4,64629.9905,1
2024-07-25 20:20:00+00:00,64654.0,64682.0,64634.0,64678.01,1221396,1735,3,64634.0005,1
2024-07-25 20:21:00+00:00,64678.01,64706.68,64664.0,64706.67,3377326,1586,2,64664.0005,1
2024-07-25 20:22:00+00:00,64706.68,64750.0,64690.0,64750.0,912928,1495,1,64690.0005,1
2024-07-25 20:23:00+00:00,64750.0,64788.01,64742.0,64764.0,718634,1668,0,64742.0005,1
2024-07-25 20:24:00+00:00,64764.0,64776.01,64722.0,64745.99,368339,847,0,64722.0005,1
2024-07-25 20:25:00+00:00,64745.99,64746.0,64700.0,64707.99,570013,997,1,64700.0005,1
2024-07-25 20:26:00+00:00,64708.0,64774.01,64708.0,64772.0,518845,1242,0,64708.0005,1
2024-07-25 20:27:00+00:00,64771.99,64794.01,64730.0,64742.22,796642,1177,3,64730.0005,1
2024-07-25 20:28:00+00:00,64742.22,64770.0,64729.99,64756.99,4033051,1169,2,64729.9905,1
2024-07-25 20:29:00+00:00,64757.0,64770.0,64750.51,64770.0,243190,490,1,64750.510500000004,1
2024-07-25 20:30:00+00:00,64770.0,64834.0,64769.99,64834.0,1170006,1857,0,64769.9905,1
2024-07-25 20:31:00+00:00,64834.0,64850.0,64802.0,64803.99,1593662,1420,0,64802.0005,1
2024-07-25 20:32:00+00:00,64804.0,64804.0,64744.8,64751.99,939987,973,1,64744.800500000005,1
2024-07-25 20:33:00+00:00,64752.0,64756.0,64739.43,64748.01,1744825,736,0,64739.4305,1
2024-07-25 20:34:00+00:00,64748.01,64748.01,64737.38,64737.75,247838,465,1,64737.3805,1
2024-07-25 20:35:00+00:00,64737.74,64774.0,64720.79,64774.0,1039469,1158,0,64720.7905,1
2024-07-25 20:36:00+00:00,64773.99,64804.0,64740.0,64760.0,977256,1279,4,64740.0005,1
2024-07-25 20:37:00+00:00,64760.0,64835.51,64756.0,64835.51,513298,1113,3,64756.0005,1
2024-07-25 20:38:00+00:00,64835.5,64897.8,64835.5,64894.0,599646,1709,0,64835.5005,1
2024-07-25 20:39:00+00:00,64894.0,64950.0,64890.0,64950.0,599307,1652,0,64890.0005,1
2024-07-25 20:40:00+00:00,64950.0,64970.0,64921.41,64970.0,797716,1365,0,64921.410500000005,1
2024-07-25 20:41:00+00:00,64970.0,64970.0,64928.01,64930.01,720091,986,0,64928.010500000004,1
2024-07-25 20:42:00+00:00,64930.0,64936.0,64908.0,64910.23,891052,694,0,64908.0005,1
2024-07-25 20:43:00+00:00,64910.23,64910.23,64900.0,64900.01,124555,448,1,64900.0005,1
2024-07-25 20:44:00+00:00,64900.0,64924.46,64900.0,64919.58,767582,717,0,64900.0005,1
2024-07-25 20:45:00+00:00,64919.57,64919.58,64893.2,64898.01,262981,493,3,64893.2005,1
2024-07-25 20:46:00+00:00,64898.0,64937.34,64898.0,64937.33,211686,580,2,64898.0005,1
2024-07-25 20:47:00+00:00,64937.34,64964.0,64936.54,64963.99,262806,701,0,64936.5405,1
2024-07-25 20:48:00+00:00,64964.0,65042.01,64950.0,65010.0,3889946,3250,0,64950.0005,1
2024-07-25 20:49:00+00:00,65010.0,65020.01,64972.0,64972.01,936633,927,4,64972.0005,1
2024-07-25 20:50:00+00:00,64972.0,64995.7,64964.0,64980.0,419968,822,3,64964.0005,1
2024-07-25 20:51:00+00:00,64980.0,65010.0,64980.0,65002.0,446964,540,2,64980.0005,1
2024-07-25 20:52:00+00:00,65002.01,65018.01,65002.0,65018.01,357269,531,1,65002.0005,1
2024-07-25 20:53:00+00:00,65018.0,65043.74,65018.0,65038.01,492625,635,0,65018.0005,1
2024-07-25 20:54:00+00:00,65038.01,65050.0,65020.0,65034.0,438353,844,2,65020.0005,1
2024-07-25 20:55:00+00:00,65034.0,65088.0,65034.0,65040.01,949191,1795,1,65034.0005,1
2024-07-25 20:56:00+00:00,65040.0,65106.0,65032.0,65106.0,1453095,1538,0,65032.0005,1
2024-07-25 20:57:00+00:00,65105.99,65106.0,65070.0,65096.0,952828,1034,2,65070.0005,1
2024-07-25 20:58:00+00:00,65096.0,65143.78,65095.99,65138.01,2093856,1472,1,65095.9905,1
2024-07-25 20:59:00+00:00,65138.0,65298.01,65130.0,65298.01,5529372,4879,0,65130.0005,1
2024-07-25 21:00:00+00:00,65298.01,65327.1,65234.01,65234.01,3386279,2923,3,65234.010500000004,1
2024-07-25 21:01:00+00:00,65234.02,65278.01,65214.0,65278.0,1350959,1236,2,65214.0005,1
2024-07-25 21:02:00+00:00,65278.01,65358.0,65278.0,65358.0,3032960,2510,0,65278.0005,1
2024-07-25 21:03:00+00:00,65357.99,65372.91,65330.52,65360.0,1064115,1592,0,65330.5205,1
2024-07-25 21:04:00+00:00,65359.99,65370.01,65310.78,65346.56,952350,1265,2,65310.7805,1
2024-07-25 21:05:00+00:00,65346.57,65383.98,65298.69,65364.01,2466417,2015,1,65298.690500000004,1
2024-07-25 21:06:00+00:00,65364.0,65378.01,65352.33,65374.0,1355515,1041,1,65352.330500000004,1
2024-07-25 21:07:00+00:00,65374.0,65389.0,65314.66,65323.4,1919095,1670,0,65314.660500000005,1
2024-07-25 21:08:00+00:00,65323.39,65330.0,65268.0,65272.0,1289977,748,0,65268.0005,1
